word;context;year;file_path;original_token;target_position;context_length;signature;hash
moor;"menti welcke demooren amqoftzijde opgerecht hebben, . : ;bcficht igen, en bevont, dflmt van arnljery onvoojfien -dc gracht vry breet ch diep en het de mooren gcmaeckt , -as om hun campement 4en de hoeck .en voor-_ mmentiijckaendczijdev ndezee, tt tckcn. dfo tl . .mo or overlopen en verhalen dat detroflppn";1697;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_16xx/1697/12/24/DDD_ddd_011227605_mpeg21/DDD_011227605_0001_articletext.xml;mooren;25;51;menti welcke demooren amqoftzijde opgerecht hebben bcficht igen bevont dflmt arnljery onvoojfien gracht vry breet diep mooren gcmaeckt hun campement 4en hoeck voor_ mmentiijckaendczijdev ndezee tckcn dfo overlopen verhalen detroflppn;1284204a54ad83b670b49c5437965e2b
moor;hettofien van 3 ons cefchnti tegen de vyantlilckelegerplactvgewem: hferop vokdeeenuytvali marr men bemerekfe haeft .dat.onle granadiefs, al te driftig geworden, te ver voortgingen en de mooren hun aftocht ifeefoeden hadden: dienvolgende commandeerden wv eeo rge benden , omfeuythetgevaer, in .het welcke ly wa rchi te redden en de mooren te doen;1697;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_16xx/1697/12/24/DDD_ddd_011227605_mpeg21/DDD_011227605_0001_articletext.xml;mooren;25;51;hettofien ons cefchnti vyantlilckelegerplactvgewem hferop vokdeeenuytvali marr men bemerekfe haeft datonle granadiefs driftig geworden ver voortgingen mooren hun aftocht ifeefoeden hadden dienvolgende commandeerden eeo rge benden omfeuythetgevaer welcke rchi redden mooren doen;b4496e688a2138fc069fc89c0d3c8356
moor;en de mooren hun aftocht ifeefoeden hadden: dienvolgende commandeerden wv eeo rge benden , omfeuythetgevaer, in .het welcke ly wa rchi te redden en de mooren te doen wijeken : gefchtede gelucjtlg fohde dat de vyandcn ons renfort eens dorftcn inwachten: in defe aftievvierden omtrenujo aooren foo gedoot, als gequetftj jen;1697;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_16xx/1697/12/24/DDD_ddd_011227605_mpeg21/DDD_011227605_0001_articletext.xml;mooren;25;51;mooren hun aftocht ifeefoeden hadden dienvolgende commandeerden eeo rge benden omfeuythetgevaer welcke rchi redden mooren doen wijeken gefchtede gelucjtlg fohde vyandcn ons renfort eens dorftcn inwachten defe aftievvierden omtrenujo aooren foo gedoot als gequetftj jen;09e2f6a722b6b6fa41b4cb48da99b452
moor;gramdien, -fnncisco macfru , en kregen gewonden, gifte ten wierden alle de.trsgpcnvan sevllien, wetcketfgelofcht riffltentte siecken ineefcheept?, omfe trter spange te verfenden. ondertufichen hebben dc mooren weder over he pbreeckenw tle belegering te handdenj doch, aengefien fy meermaels die rgelijcke prefentatien gedatn en, idj men btgon te rai ftefcny oto eunemelijcke;1697;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_16xx/1697/12/24/DDD_ddd_011227605_mpeg21/DDD_011227605_0001_articletext.xml;mooren;25;51;gramdien fnncisco macfru kregen gewonden gifte ten wierden alle detrsgpcnvan sevllien wetcketfgelofcht riffltentte siecken ineefcheept omfe trter spange verfenden ondertufichen hebben mooren weder pbreeckenw tle belegering handdenj doch aengefien meermaels die rgelijcke prefentatien gedatn idj men btgon rai ftefcny oto eunemelijcke;921cd1c18ff4fad41fda8cd346696d43
moor;"to tlict afmarren van deplacts van gefatigucerde volckertti. dcjj ? de eden wy een uytvalsommige onfer granadiers dxongdfloo;vee voort, datfyvin het vyantlijck retrcnche ment een moor het jilu sque nyt dehanden mekten.. der 1 defes riert de vrede niet vranckrrjck gepubliccert onder hettofien van 3 tiyc ons gcfchnt 1 tegen de";1697;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_16xx/1697/12/26/DDD_ddd_011227606_mpeg21/DDD_011227606_0001_articletext.xml;moor;25;51;tlict afmarren deplacts gefatigucerde volckertti dcjj eden uytvalsommige onfer granadiers dxongdfloovee voort datfyvin vyantlijck retrcnche ment moor jilu sque nyt dehanden mekten der defes riert vrede niet vranckrrjck gepubliccert hettofien tiyc ons gcfchnt;4f12b0b5aa7a345fba7df29a5142fd7e
moor;cn de mooi en hun aftocht eiheden hadden dienvolgende commandeerden wy eetigc benden , omfeuyt hetgevaer, in .het welckc fy warren, te redden cn de mooren te doen wijeken : geftbiede geluefcigfohde dat dt vyandcn ons rcnfort eens dorden inwachten: in defe aftie vierden omtrcnt- jamoorcn foo gedoor, als gequetftj je;1697;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_16xx/1697/12/26/DDD_ddd_011227606_mpeg21/DDD_011227606_0001_articletext.xml;mooren;25;51;mooi hun aftocht eiheden hadden dienvolgende commandeerden eetigc benden omfeuyt hetgevaer welckc warren redden mooren doen wijeken geftbiede geluefcigfohde vyandcn ons rcnfort eens dorden inwachten defe aftie vierden omtrcnt jamoorcn foo gedoor als gequetftj;2436fd12f82bbb55dd829a89771dc471
moor;granadiers, -francisco macfcu cav en kregen gewonden. gifteten wierden alle de.tii fo pcn van sevllien, svttekeafgelofchtzi jtrrcnde staken ingcfcheept? omfe iti spange te verfenden. ondertuffchen hebbende moor en wedet tfe ngebo den, over he opbreecken, van de belegering te handden doch, aengdien fy meermaels die rgelijcke prefentatien gedatn en, hls men begon;1697;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_16xx/1697/12/26/DDD_ddd_011227606_mpeg21/DDD_011227606_0001_articletext.xml;moor;25;51;granadiers francisco macfcu cav kregen gewonden gifteten wierden alle detii pcn sevllien svttekeafgelofchtzi jtrrcnde staken ingcfcheept omfe iti spange verfenden ondertuffchen hebbende moor wedet tfe ngebo den opbreecken belegering handden doch aengdien meermaels die rgelijcke prefentatien gedatn hls men begon;2f890a993cae8dbe444e0c7524133ba4
moor;50 miuqueulers omtet een luytenant: toen een brugpjc-meeltcr te paert nevens 2 gelederen van fijn volck , met hare bijlen gewapent : een hnpoucker, de moor, op een wagen , met 6 paciden befpanneji cn dc herpanc-, kenflaendc: den overften klcngel te paert : 60 76 conftaptls: 30 studie gefchut.van 8;1697;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_16xx/1697/11/19/DDD_ddd_011227588_mpeg21/DDD_011227588_0005_articletext.xml;moor,;25;51;miuqueulers omtet luytenant toen brugpjcmeeltcr paert nevens gelederen fijn volck hare bijlen gewapent hnpoucker moor wagen paciden befpanneji herpanc kenflaendc den overften klcngel paert conftaptls studie gefchutvan;fb75e6ca1609aec9c21d07877a29f985
moor;"volgens onfe advyf . uyt de coronna den 26 september weder zeyl gegaen ; te madrid over de vrede groote vreugde bedreven , en de mooren van voor ceuta na een belegering van 7 jaren afgetrocken wefen : een scheepje, uyt de baey van bulls in de corunna gearriveert, had tyding";1697;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_16xx/1697/09/21/DDD_ddd_011227514_mpeg21/DDD_011227514_0007_articletext.xml;mooren;25;51;volgens onfe advyf uyt coronna den september weder zeyl gegaen madrid vrede groote vreugde bedreven mooren ceuta belegering jaren afgetrocken wefen scheepje uyt baey bulls corunna gearriveert had tyding;d5828e27fdb41b93d5ce096f09cabf39
moor;raeckende de schepen , die noch manc- 3 queerden van coavoy onder capir. kint en capir. tromp zijn ij alk gearriveerr, uytgenomen een fluyt, de moor ge, acmt, waer op den vice-commandeur 8 man heefr over gedaen, alfoo hy gefto - 1 ten had.maeraffo die noch niet te voorfchijn komr, vreeftmen.dat;1682;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_16xx/1682/04/21/DDD_ddd_010759206_mpeg21/DDD_010759206_0006_articletext.xml;moor;25;51;raeckende schepen die noch manc queerden coavoy capir kint capir tromp zijn alk gearriveerr uytgenomen fluyt moor acmt waer den vicecommandeur man heefr gedaen alfoo gefto ten hadmaeraffo die noch niet voorfchijn komr vreeftmendat;23296c0e867f20e5a66c2eae82df996e
moren;"arrack hadde ve rlocht troepen van de porte tot verftercking.van ha_r vgarnifo_n;.. vreeknde van geattacqueert te fullen werden. mei. hceic tydioghe uyt li.arbaryen dat de moren 24000 fierek, - onlanghs orafl opdekuftvan africa weder hadde ghe-ttacqueert, maer darde span-, jaertsdie -tfelvedefenderei, hebbende een dagh 2 3 te voren een conjid-rabk verl._r.";1674;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_16xx/1674/12/04/DDD_ddd_010759165_mpeg21/DDD_010759165_0001_articletext.xml;moren;25;51;arrack hadde rlocht troepen porte verfterckingvan ha_r vgarnifo_n vreeknde geattacqueert fullen werden mei hceic tydioghe uyt liarbaryen moren 24000 fierek onlanghs orafl opdekuftvan africa weder hadde ghettacqueert maer darde span jaertsdie tfelvedefenderei hebbende dagh voren conjidrabk verl_r;22d50a727f7a62a01bdc40326c79534e
moren;uyt de sfid gel onen. -gsen. - deor hei geduerig in werpen van bomb., en vu- -koe-reis, de stad beteyts feer befchadicht was,en dat defen mor-en in een groo- ivs ontrent de marckt gevallen fijnde,he: felve eene ma-1 had ve rpleacrt en in geu agcnjlo dat den evj .1 felve dser;1674;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_16xx/1674/09/01/DDD_ddd_010899058_mpeg21/DDD_010899058_0004_articletext.xml;mor-en;25;51;uyt sfid gel onen gsen deor hei geduerig werpen bomb koereis stad beteyts feer befchadicht wasen defen moren groo ivs ontrent marckt gevallen fijndehe felve eene ma1 had rpleacrt geu agcnjlo den evj felve dser;dbbaf50fc14b01b1aa9932bb19701074
moren;"savoyeo; die mede fijne rcyfe nae liflabo tpou vervolgde.:, alhier iseenextriordtnaris portugaeliren ainbifladeur, medeandere van de griions. gcmcr ckt de liieuwe oorfdgs- preparatien, die de moren maecken, fey fii emrditiyo fain weder willen bcje ge en. yoorlede neßon- dagh quani een eyprtlfcn van barceiona, mede brengende, dat jboo man tot fecburs";1676;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_16xx/1676/07/14/DDD_ddd_010927112_mpeg21/DDD_010927112_0001_articletext.xml;moren;25;51;savoyeo die mede fijne rcyfe nae liflabo tpou vervolgde alhier iseenextriordtnaris portugaeliren ainbifladeur medeandere griions gcmcr ckt liieuwe oorfdgs preparatien die moren maecken fey fii emrditiyo fain weder willen bcje yoorlede neßon dagh quani eyprtlfcn barceiona mede brengende jboo man fecburs;5b58d7e76532282f909a92f53c89c2af
moren;"rfacr nimurcia btge venhe eft.vd vloot van novaspangien. werdt tegen de_mieat auguf!ia!hie tfve rwachti :,daer heeft enquadet dingcgelppen, va ; cadix-yet crocken 1 ader; de moren jonde vervallen, iijn , dbh jf fcph ponce de li is wat ionpifle lijck;ft op tlea jii fpalfitijri ier ie sli cw-geve htaeahitho fgewecftiibit -,";1676;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_16xx/1676/07/21/DDD_ddd_010927113_mpeg21/DDD_010927113_0001_articletext.xml;moren;25;51;rfacr nimurcia btge venhe eftvd vloot novaspangien werdt de_mieat augufiahie tfve rwachti daer heeft enquadet dingcgelppen cadixyet crocken ader moren jonde vervallen iijn dbh fcph ponce wat ionpifle lijckft tlea jii fpalfitijri ier sli cwgeve htaeahitho fgewecftiibit;83fdab1dca3ecfb276b93933e16bee00
moren;"ot pafuuwe ! bd. en kfoad,eir ieofceiii de, nader orde die aengaende tullen rtwi brengen. pc jfttinfli; dreygeri. aktn no ch even leer, omdat fijne moren en forrific-rie nniet viljleehtcj ,, den utfleaprince . van osnabcugge werdun katte, wedei alhier, verwacht, wet, mofielljckaae sruhe taco fat, om fijne exercmeo, idaer dfte";1676;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_16xx/1676/12/12/DDD_ddd_010927169_mpeg21/DDD_010927169_0004_articletext.xml;moren;25;51;pafuuwe kfoadeir ieofceiii nader orde die aengaende tullen rtwi brengen jfttinfli dreygeri aktn even leer omdat fijne moren forrificrie nniet viljleehtcj den utfleaprince osnabcugge werdun katte wedei alhier verwacht wet mofielljckaae sruhe taco fat fijne exercmeo idaer dfte;2665be4d8868c6dea294f21243fea9f4
moren;van hoilant ende tvtft-vtieilont -ebben defen biidda? haer stfu weder perontinurrr. on heden ftaen de hecrcii gecommitteerden van dr adn-jra -reyten re rrvertertn en op moren hai confcentier met dc hoeren haer ho: moff. gedeputeerden ovet het adjuderenv3irr.rheeni.rr zre-fae-clren am : vannen. den heer schov , geeoitimittec.de van den tthedt vanstate;1689;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_16xx/1689/01/11/DDD_ddd_010800948_mpeg21/DDD_010800948_0010_articletext.xml;moren;25;51;hoilant ende tvtftvtieilont ebben defen biidda haer stfu weder perontinurrr heden ftaen hecrcii gecommitteerden adnjra reyten rrvertertn moren hai confcentier hoeren haer moff gedeputeerden ovet adjuderenv3irrrheenirr zrefaeclren vannen den heer schov geeoitimittecde den tthedt vanstate;2ad03b0081501d4f81ad2bf0049354ed
moren;moren. napoli di romaiiw - 3 cbxuary. de gantfche armade oevuu in ilcfs haven weit gerepa teert. 1 doge morotim heeft .jd rijt tai tijr ceuigc;1689;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_16xx/1689/04/09/DDD_ddd_011226011_mpeg21/DDD_011226011_0001_articletext.xml;moren.;0;26;moren napoli romaiiw cbxuary gantfche armade oevuu ilcfs haven weit gerepa teert doge morotim heeft rijt tai tijr ceuigc;7fa31308b3b103760eab1cc977602ac6
moren;ddd:011226011:mpeg21:a0011 http: resolver.kb.nl resolve?urn ddd:011226011:mpeg21:a0011 text metadata zoning metadata artikel nederlanden. accessible ddd:011226011:mpeg21:a0012 http: resolver.kb.nl resolve?urn ddd:011226011:mpeg21:a0012 text metadata zoning article 1 ocr metadata artikel moren. accessible ddd:011226011:mpeg21:a0001 http: resolver.kb.nl resolve?urn ddd:011226011:mpeg21:a0001 text metadata zoning article 2 ocr metadata artikel italien. accessible ddd:011226011:mpeg21:a0002 http: resolver.kb.nl resolve?urn ddd:011226011:mpeg21:a0002 text metadata zoning article;1689;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_16xx/1689/04/09/DDD_ddd_011226011_mpeg21/didl.xml;moren.;25;51;ddd011226011mpeg21a0011 http resolverkbnl resolveurn ddd011226011mpeg21a0011 text metadata zoning metadata artikel nederlanden accessible ddd011226011mpeg21a0012 http resolverkbnl resolveurn ddd011226011mpeg21a0012 text metadata zoning article ocr metadata artikel moren accessible ddd011226011mpeg21a0001 http resolverkbnl resolveurn ddd011226011mpeg21a0001 text metadata zoning article ocr metadata artikel italien accessible ddd011226011mpeg21a0002 http resolverkbnl resolveurn ddd011226011mpeg21a0002 text metadata zoning article;3dfb67b23394d841034881d8787149c3
moren;door de eaeelue genomes is, wert van antwerpen en.rotterdam geconfiimettt. schotfe schepen wet kolen jt schotlant daer rijn robertnoyel thomas smit zifn door, de kapet, moren, men eu tot oftende opgebracht, ij hoewel eenige brieven nyt tcxd willen, dat de heele vloot van cadix binnen loude waen, rint luikt echter geen;1689;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_16xx/1689/06/09/DDD_ddd_011226140_mpeg21/DDD_011226140_0003_articletext.xml;moren,;25;51;eaeelue genomes wert antwerpen enrotterdam geconfiimettt schotfe schepen wet kolen schotlant daer rijn robertnoyel thomas smit zifn kapet moren men oftende opgebracht hoewel eenige brieven nyt tcxd willen heele vloot cadix loude waen rint luikt echter geen;9de08228eba422f9649763c577bd37b2
moren;"nitt twij ffelde, of fouden ns herwaarts komend smirnaes convoy wefen, die stadt gepafteert zijn door hare krnyfle rs een algierfle kaper opgebracht met 70 moren, welcke verhaelt hekben,dat de al- geriaen met vranckrijck wel de vrede gefloten hebben ; dan met fo weyriig reputatie voor denconing,als men oude konnen bedenke;";1689;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_16xx/1689/12/01/DDD_ddd_011226059_mpeg21/DDD_011226059_0003_articletext.xml;moren,;25;51;nitt twij ffelde fouden herwaarts komend smirnaes convoy wefen die stadt gepafteert zijn hare krnyfle algierfle kaper opgebracht moren welcke verhaelt hekbendat geriaen vranckrijck wel vrede gefloten hebben dan weyriig reputatie denconingals men oude konnen bedenke;174695c0d0c874a4e4ab95be17d5f4f1
moren;den por- refident heeft 3 avonden nae malkander vre ugdevuuren over de geboorte van den jongen erf-prins van portugaci aengeftoken. itvt africa verftaet men,dat de moren la rachc ivel bemachtigt hebben maer dat onfe haer nocli in 2 nabygclcgenc cafteeltjes blijven onthouden , en dat, foo fy ontfet werden, het verlies;1689;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_16xx/1689/12/20/DDD_ddd_011226118_mpeg21/DDD_011226118_0002_articletext.xml;moren;25;51;den por refident heeft avonden nae malkander vre ugdevuuren geboorte den jongen erfprins portugaci aengeftoken itvt africa verftaet mendat moren rachc ivel bemachtigt hebben maer onfe haer nocli nabygclcgenc cafteeltjes blijven onthouden foo ontfet werden verlies;1e2e1a46f167da47e362e201be04b0e4
moren;"rcfi dent heeft 3 avonden nae malkander vre ugdevuuren over de geboorte van den jongen erf-prins van portugael aengeftoken. 11 vt africa verftaet men,dat de moren la raclie el bemachtigt hebben; maer datd onfehaer noch in 2 nabygclcgenccafteeltjes blijven ontho nden ,en dat, foo fy ontfet werden, het verlies van considerabel";1689;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_16xx/1689/12/20/DDD_ddd_011226118_mpeg21/DDD_011226118_0010_articletext.xml;moren;25;51;rcfi dent heeft avonden nae malkander vre ugdevuuren geboorte den jongen erfprins portugael aengeftoken africa verftaet mendat moren raclie bemachtigt hebben maer datd onfehaer noch nabygclcgenccafteeltjes blijven ontho nden foo ontfet werden verlies considerabel;f57105eec8bac3aecfc405830c6e5feb
moren;"pe fregatten lange hve ft gt? kmyfige he ltot de kuftvan bre tighetoe hbe no meh drie sche pcn -, aire ;vih .ile piet,; 38 moren en twee ! steen-ftucke , datni rochel be tge fbnde bvt indien ko mehde ,gvhiemt to twkzijb hollanders ; fop me voor geeft do ch";1672;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_16xx/1672/10/06/DDD_ddd_010927781_mpeg21/DDD_010927781_0001_articletext.xml;moren;25;51;fregatten lange hve kmyfige ltot kuftvan bre tighetoe hbe meh drie sche pcn aire vih ile piet moren twee steenftucke datni rochel tge fbnde bvt indien mehde gvhiemt twkzijb hollanders fop geeft;eaa8cd4162b5f5168f262df75d24e713
moren;"icoo pefos belooft, vdot die fijn perloo ontdetkt, een sergeant, door den gouverneur van otan afgrfchickt, is hier ge jrriveert met tyding , dat de moren liair iij gelicht van dc stad omlio uden tnaer noch niets, geen na ceti bclcgeringlijweemt, hebben ; dat de ruytety van guarnifoen niet boven taerden";1688;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_16xx/1688/07/31/DDD_ddd_011225941_mpeg21/DDD_011225941_0002_articletext.xml;moren;25;51;icoo pefos belooft vdot die fijn perloo ontdetkt sergeant den gouverneur otan afgrfchickt hier jrriveert tyding moren liair iij gelicht stad omlio uden tnaer noch niets geen ceti bclcgeringlijweemt hebben ruytety guarnifoen niet boven taerden;4e5b9f1803c32e1730b463f05c658aec
moren;"den marvuis de leganri is vobtleden weeck er valebeia uyt het vrterbytchap vau ca alonteiy ge reve rtaeft. virt ortftl ft. np ding, dat de moren, fo het ichynt ,;hae tot de belegeringh van die plaeis beginnen ie prepatewn. . te .marmijs ! het idfafteren vart de onluftea mfleheo de c6riinckli";1688;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_16xx/1688/07/17/DDD_ddd_011225931_mpeg21/DDD_011225931_0002_articletext.xml;moren,;25;51;den marvuis leganri vobtleden weeck valebeia uyt vrterbytchap vau alonteiy reve rtaeft virt ortftl ding moren ichynt hae belegeringh die plaeis beginnen prepatewn marmijs idfafteren vart onluftea mfleheo c6riinckli;7dfd811ae6411a69dad0f29978f51d5b
moren;re werden on 1 lagen , doch het iehijnt metdat men bier incltnccn omhem iulx topte qua. daer ,ydinßvanoranen andere plaetfen in atnca dat de moren fich adaerbcvinncn te bewegen , en dat, volgens advyfen , mei, van de spion gekregen heeft, den coning van fez van meningtoude fijnotanenlatache te gelyck;1688;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_16xx/1688/05/11/DDD_ddd_010758999_mpeg21/DDD_010758999_0002_articletext.xml;moren;25;51;werden lagen doch iehijnt metdat men bier incltnccn omhem iulx topte qua daer ydinßvanoranen andere plaetfen atnca moren fich adaerbcvinncn bewegen volgens advyfen mei spion gekregen heeft den coning fez meningtoude fijnotanenlatache gelyck;50e82bded40b2fa29ac695028915f053
moren;wanneer alle de genodigden met groot conientement van malkander fcheyden. van valentia heeft men, dat een majorkiinfe caper een rover van thunis genomen, en 17 moren daer od eevonden heefir. eenen jofeph gosneros,neef van den aerts- biflchop van lima,is in laetfte slieren gevecht, in gedrang van tvolckmet een stekade vermoort, foo;1683;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_16xx/1683/08/12/DDD_ddd_011224900_mpeg21/DDD_011224900_0001_articletext.xml;moren;25;51;wanneer alle genodigden groot conientement malkander fcheyden valentia heeft men majorkiinfe caper rover thunis genomen moren daer eevonden heefir eenen jofeph gosnerosneef den aerts biflchop limais laetfte slieren gevecht gedrang tvolckmet stekade vermoort foo;edf36d0ba5eed7d6d39231f4a7681452
moren;ieiiz. den 3 deler yenix na ceuii hei schip ks:scnoia _e la conceptfon, tantisco vu ietiir. , esioucefchy.drc tien mooilie aaiibaliadeur en de gddic tc moren, tegeus onie gevangenen gewiitclt, inlieeft ende tuer sarbaiytu bicngt. den 5 liep uyt het sehipeteiiing sloop,tho xnuvclemcai, nacr de ci warit chi. eyliiidcfi ende arriveerde;1691;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_16xx/1691/10/09/DDD_ddd_011226608_mpeg21/DDD_011226608_0001_articletext.xml;moren,;25;51;ieiiz den deler yenix ceuii hei schip ksscnoia conceptfon tantisco ietiir esioucefchydrc tien mooilie aaiibaliadeur gddic moren tegeus onie gevangenen gewiitclt inlieeft ende tuer sarbaiytu bicngt den liep uyt sehipeteiiing slooptho xnuvclemcai nacr warit chi eyliiidcfi ende arriveerde;169d5d46dc1dc5e1348e8d642b8237d7
moren;den 2c paflato is fchrijven van pharo, dat een st. malofekapet aldaer opgebracht heeft een zaleeii rover met 60 man, schip tot pharo verkocht ende moren mede na vranckrijclcgevocrt : tot pharo was uyt tcfie gearriveert schip de vijf schulpen, schipper cornelis broer., en uyt de maes scheepje roode-hart.extra- ordinaire brieven;1691;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_16xx/1691/02/27/DDD_ddd_011226497_mpeg21/DDD_011226497_0004_articletext.xml;moren;25;51;den paflato fchrijven pharo malofekapet aldaer opgebracht heeft zaleeii rover man schip pharo verkocht ende moren mede vranckrijclcgevocrt pharo was uyt tcfie gearriveert schip vijf schulpen schipper cornelis broer uyt maes scheepje roodehartextra ordinaire brieven;9eecd5312561b5a94af42fdc13b85e30
moren;de padua antonio rodiignes,na genoua en livorno.en de st. agnita.jansymonfz.root.hollande 3nadefelvc steden. den 5 drie genoueell schepen,de st. rofa efte van viviano,na mallaga,om de gcrantfoeneerde moren af te halen en nauarbaryen te voeren volgens ttradaet,tuften fijn majcft.en dea? keyfer vanmarocco geflotenj tschip wapen van gtnoua,jofcph vi viaiio tot eygenfteexpeditie.en tschipst. antony;1691;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_16xx/1691/09/08/DDD_ddd_011226595_mpeg21/DDD_011226595_0006_articletext.xml;moren;25;51;padua antonio rodiignesna genoua livornoen agnitajansymonfzroothollande 3nadefelvc steden den drie genoueell schepende rofa efte vivianona mallagaom gcrantfoeneerde moren halen nauarbaryen voeren volgens ttradaettuften fijn majcften dea keyfer vanmarocco geflotenj tschip wapen gtnouajofcph viaiio eygenfteexpeditieen tschipst antony;f2f71fecfbb2858725921b33385784f2
moren;"mo: ecpige he eren van denhooeen racd,na men verftaet.over werk. , vah dc commifen de recherche een conferentie gehouden; gelijck . tuffen haer ho : moren dczeeufle gedeputeerden. de gen efene : commiflariflen ita eo gclant zijn nadierea verreyfl.defc middag fal de ij ge nerae spaen ba wefel gaen. degraef demailie";1686;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_16xx/1686/04/06/DDD_ddd_011225378_mpeg21/DDD_011225378_0012_articletext.xml;moren;25;51;ecpige eren denhooeen racdna men verftaetover werk vah commifen recherche conferentie gehouden gelijck tuffen haer moren dczeeufle gedeputeerden gen efene commiflariflen ita gclant zijn nadierea verreyfldefc middag fal nerae spaen wefel gaen degraef demailie;b2dcbb10daa306c94e702705ceee0357
moren;na de kuft alleen fullen veruecken dan de tijt fal leren : en arriveerde een frans oorfogfchip van zalee, alwaer het de vrede met de moren tot conteriteineiit geadiufteert en de franfie slaven vry bekomen heeft, on noch en frans bacceljau scljip : item een van die natie van bordeaux. heden;1686;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_16xx/1686/12/24/DDD_ddd_011225634_mpeg21/DDD_011225634_0002_articletext.xml;moren;25;51;kuft alleen fullen veruecken dan tijt fal leren arriveerde frans oorfogfchip zalee alwaer vrede moren conteriteineiit geadiufteert franfie slaven vry bekomen heeft noch frans bacceljau scljip item die natie bordeaux heden;f4af26e4cb57613c944f722ea39b1790
moren;daer vertrocken is. van oran is een fcxprcfle gearriveert, met tyding , dat de marquis van santa cruz., gouverneur van dte fortres geinformeett, dat de moren op de creolen cair,peerden , een gedeelte van lijn guarnifoen uyteel ondciiheeft en dat. lelve, haer overvallende, 800 terneder geitouwen , vet ie tot slaven ge;1686;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_16xx/1686/09/05/DDD_ddd_011225498_mpeg21/DDD_011225498_0001_articletext.xml;moren;25;51;daer vertrocken oran fcxprcfle gearriveert tyding marquis santa cruz gouverneur dte fortres geinformeett moren creolen cairpeerden gedeelte lijn guarnifoen uyteel ondciiheeft lelve haer overvallende 800 terneder geitouwen vet slaven;928692747845dad2622981b2913e0386
moren;zvn.cn vermids daer door.mid gaders om tt redreftr- - noeli ehi ge diergelyke abuyftn, dt trekking van de voor _ -eryc - : dagen ral mo-ren worden verfchpven.fop iden dit genrn, die btgeri fullen nng eenigt ippitn in de voorfz. lotervt - bb - .vewa rfchouwt dat inyden peduurende dit tydgtholpen;1696;/data/groups/trifecta/jiaqiz/downloaded_zip_delpher/kranten_pd_16xx/1696/05/10/DDD_ddd_010870227_mpeg21/DDD_010870227_0004_articletext.xml;mo-ren;25;51;zvncn vermids daer doormid gaders redreftr noeli ehi diergelyke abuyftn trekking eryc dagen ral moren worden verfchpvenfop iden dit genrn die btgeri fullen nng eenigt ippitn voorfz lotervt vewa rfchouwt inyden peduurende dit tydgtholpen;662790101967e203d8737fe4d288b4d4
